Rp,Lp,Gp,Cp,length,freq,ZL_real,ZL_imag,Z0_real,Z0_imag,Zin_real,Zin_imag,magZin,phaseZin,alpha,beta
0.0009464134308150149,2.1177215408860518e-08,1.6281943456436464e-10,1.9268085128750373e-11,1.8123098718102797,571908.7535188474,188.34489707786673,15.094835575175793,33.15305454823253,-0.20611047128445523,188.95946050898604,10.787346785093124,189.26712489629284,0.05702625715476509,1.4276096268443641e-05,0.002295454614911485
0.00014605276344630002,1.9345343114003417e-07,2.370056348037258e-09,1.2337682181468144e-11,47.102508034437996,143981.90435688169,192.43215994566327,81.07012839121273,125.2193597315812,-0.03895537163245737,208.55380688686495,71.23298020465772,220.3833656060296,0.32913336625495765,7.315761143038325e-07,0.001397631919211178
3.866993164285032e-05,1.3763300805327482e-08,2.006014205500071e-10,1.0875360232120612e-12,5.1749265574184555,1119490.2621864974,18.881786449744652,-36.20487394124774,112.49662279639449,-0.02099275004902861,18.828342162452206,-35.66683622423664,40.33149730462402,-1.0850826056115257,1.8315501393227167e-07,0.0008605642941039599
0.0034247268045669147,1.1131248325404497e-08,2.7759104241881862e-08,3.661925879352621e-12,6.349158967271984,1230868.0425397665,127.64385512207738,75.49440270541058,55.14512200134969,-1.0694318736839514,131.1431630383205,74.0325162036501,150.59662236298405,0.5139201751487003,3.181762438872238e-05,0.0015617077318861318
0.0016040323816074388,4.0454036387878614e-07,7.016228391812e-10,2.26401389305321e-12,37.65543020622249,2633323.5179878343,198.1485026901313,-17.476464617714697,422.7088983424371,-0.046691203620443704,249.96442392182894,184.6914849913722,310.79439804296675,0.6363404733620146,2.0456161820871665e-06,0.015834507605672316
0.0001306334081168227,3.571296609641053e-07,1.0529569628032462e-09,7.269669235029595e-11,42.99143121622908,193634.2073797641,151.419858219342,50.908574816936465,70.08993228599472,-0.010119179667916253,164.2543728899949,-33.469059257147485,167.62958253555348,-0.20101175492935255,9.68799360371037e-07,0.006199151374749649
2.038785830097131e-05,6.384190143734891e-07,3.2791185450045575e-09,4.4969176252661746e-11,16.34245525101528,4859254.947164246,80.89432735316181,-97.83246970394033,119.15038241819376,7.9971224756246e-05,220.85973106107116,-140.6477638150025,261.841200483288,-0.5670535547501533,2.8090926691895693e-07,0.16359119567210423
0.005201707521043374,1.522556275245795e-08,9.076970265355097e-10,7.945549435775295e-11,47.55505377340903,525186.633524112,128.20825637311086,-10.31089560433604,13.861311671627039,-0.7156152973560488,34.11590062704364,-55.65654480907626,65.28051513031305,-1.020893190329267,0.00018764033701689062,0.0036343078985204055
7.579356154838327e-05,4.542857255511145e-08,1.0412508482984641e-08,3.1970472794765383e-11,39.6831626644295,2338053.412760616,22.78519009449462,-1.1159390594837078,37.695544143115555,-0.0017227064107728808,29.803629955409967,15.166447828079884,33.44065636677725,0.4707257234616182,1.2015910596308188e-06,0.01770408035134298
1.4882513324386758e-05,1.2561970368593828e-07,2.1115020340251173e-09,5.962225058810576e-11,17.870293121327894,22449.209314333795,32.88337800030299,52.30212634349445,45.901275146627576,-0.013514366327697858,33.40758548031755,52.86911714079987,62.539669929352385,1.0072561308507222,2.1057469995321884e-07,0.00038602372885389996
0.0007155734029264274,1.593108490626375e-08,1.7878061147648436e-10,2.523122072859772e-11,4.1017688150275795,2921327.035221018,142.71723429551676,-83.73024387162005,25.127765465655898,-0.030739974245811607,100.92837491656536,-94.82008848107178,138.48243947467515,-0.7542035125494247,1.4240945677671663e-05,0.011637298621923517
1.7968554542843694e-05,9.403275426747102e-07,1.326821154758572e-09,5.5116837946241306e-12,40.73357857924638,6946175.184647423,197.27020744545982,50.67563705178833,413.04505908910346,0.0010486988275204357,478.48711783392326,338.92541684406024,586.3619702162946,0.6162928204243042,2.9576978601838323e-07,0.09935902612407606
0.00013451749046413178,1.4689311258714585e-08,2.1450664374153842e-08,1.3086047713799951e-11,21.498989457725326,5236765.84315619,26.683509049699513,-1.4749791418281717,33.50398551744115,-0.0038277495015857327,26.90913711804322,2.360888228009018,27.01250550509528,0.08751147887090754,2.366826285402397e-06,0.014426068595354773
1.0815856940648098e-05,8.656080447102068e-08,1.475400162806171e-10,1.7283664702005915e-12,6.317549215466691,886402.3654615883,150.47875145675755,16.673753019431928,223.79105608339822,-0.0007953456676288339,150.79972249752288,18.3581475692828,151.91306029273937,0.12114249455413485,4.067414667430345e-08,0.0021542164254476845
0.007700477308294275,5.6200626775177536e-08,7.196747387983487e-10,5.460070576211341e-11,11.567994006712906,7756532.531954863,7.370122564514187,93.97576534152782,32.082771673211916,-0.04509498495376599,2.056875914509393,-41.252197315503366,41.303444431244614,-1.5209765828811725,0.00012002108409553095,0.08537242611862715
1.3473478567267616e-05,6.057399639858596e-07,3.829158357414177e-09,9.681208919128413e-11,4.152929954402244,458736.0314978287,194.0139944457243,4.619568834029764,79.10033404721067,0.00023751413928206104,188.1049089533996,-30.6849794154302,190.59125041326564,-0.16170266093030672,2.3661086693106731e-07,0.022072454557975345
0.0007730292273498737,2.463186966824684e-07,2.310059649904294e-09,1.7993521210936e-11,29.42355844019346,5052124.3498913795,13.862044166584285,-43.80736208155393,117.00127905597124,-0.005547093765352431,1023.1004947687201,-323.25248811567343,1072.9523724140663,-0.30602828866369686,3.4386475595113405e-06,0.06682833936930944
0.007099609342475927,6.032920019762454e-07,2.3279318292339306e-09,1.738862315584941e-11,14.230368557566068,36674.43899176898,95.42118896329652,-29.32955439478944,186.3270029842865,-4.70057534872452,95.21133310173107,-27.82254456680782,99.19320509581691,-0.28430290936031033,1.9268493627041273e-05,0.0007465827930786713
0.0005635965624549062,1.4304387745680635e-08,8.378850141664123e-08,9.384723658483388e-11,35.059004843977384,405778.5622574109,65.3578851758339,62.75900394138972,12.346316993109903,-0.09323006535350985,125.75139349396308,-10.97135279962504,126.22909152777494,-0.08702600604913832,2.3341750484557223e-05,0.002954110465912245
0.0011329050629496728,2.1146275142787978e-08,5.4048239640512374e-08,4.416461875953998e-11,47.51509570795024,1503690.7396360978,124.61596320747903,-16.351392741876225,21.88172314963357,-0.06062246582562757,17.276960123421407,-38.43439298411194,42.139007050041485,-1.148343117154502,2.647835549563941e-05,0.009130493308019162
0.006283266061384217,5.396693817757229e-07,1.3666459236837378e-10,1.129104007911412e-12,19.134936660463456,2701842.2728643245,197.51884521641418,-69.91662177929436,691.3483665298793,-0.2346098087193858,199.23993900700387,92.08022204041784,219.48877098049294,0.43291794296987757,4.5914526852326895e-06,0.01325167419222432
0.0006058877139402057,5.778055555902347e-08,8.123500161567037e-08,4.833234270969591e-11,41.997270883201324,254729.63856670918,85.88980295584471,-45.31858561385875,34.576006490820305,-0.09510890234417975,62.322213874563815,-51.27529210061059,80.7044851432051,-0.6884568173831846,1.0166080221729183e-05,0.002674673473645287
1.4761364011262911e-05,5.363456374740403e-07,2.7460157724496035e-08,9.987006822797429e-11,49.83352343515832,463761.9535713969,154.95254596019956,88.95314597648562,73.2832466653108,0.003111457542699929,41.4120730528125,-53.66170806326858,67.7830266866193,-0.9135356814482634,1.106899209495639e-06,0.021326276473714666
0.003539502081244625,3.123893385107204e-08,2.247151774034234e-09,1.8126703470238867e-12,47.725525849306756,658451.6697990199,49.58534707317523,34.34013688117133,131.28958290839535,-1.777793642434043,51.09499082847252,40.09807792332193,64.95039600269185,0.6653882938991722,1.3627293031471204e-05,0.0009845802241568251
0.0007151295457181826,5.203857985647044e-08,2.191153367418914e-10,2.203669146620167e-11,26.255231194737767,2074699.3706643472,106.43188271683871,70.43630006370802,48.594775809122034,-0.025595838521605643,135.14706636444362,-55.29998157631881,146.0233457679166,-0.38839823489491837,7.363414732837129e-06,0.013959537105407635
0.00045260621824414556,1.323963288894527e-07,4.2654102473476587e-08,6.411589845756853e-12,7.133753808306716,12199.66847562326,152.2517648563557,24.061910270692934,143.46973592044404,3.013592110996708,152.27380048144494,24.05282449797719,154.1617614046797,0.15666334134891993,4.638494241235293e-06,7.06390638725079e-05
0.001294909163821123,2.666418556217821e-08,2.5651598090037233e-10,1.0692747989473368e-12,17.85408416092655,588508.9345740334,81.4875887944478,-12.505015595254193,157.91702394363475,-1.031828283128344,81.37439680718798,-11.202814593639754,82.14192297817937,-0.13681002094366507,4.12022195321824e-06,0.0006243829380489398
0.005157937596208982,4.9717689077781413e-08,3.4831202446644166e-09,3.692376901552724e-11,20.12886772490287,734953.9031752688,173.16092320561532,89.90412473152841,36.696943943310686,-0.4117893591338795,211.32786524383283,-45.982449452488964,216.27263415921644,-0.21424868473955325,7.034139945499044e-05,0.006257138865692423
2.761979448859579e-05,7.131407448876714e-07,2.9946693607635096e-09,3.2846475573180503e-12,23.227219933793936,8711595.980645565,101.06052832860958,-34.24967794249835,465.9542065496378,0.0037157251132732137,780.5238932723164,-968.666249483784,1243.9983323372885,-0.8925459237111891,7.273272780996135e-07,0.08377406853059882
0.000794698810466966,3.021977576971471e-08,1.6888457462797175e-10,1.8103370672162289e-12,6.838269028409735,28556.704038439846,32.07129866663497,28.174948960642922,129.54805999300373,-9.409157882211511,32.080750196053316,28.2115058490623,42.720763048115735,0.7213112311777364,3.0781939203361933e-06,4.20786604669127e-05
3.51269346852421e-05,4.912862016638324e-08,4.901908831315694e-08,8.869993070041156e-12,33.54410805679085,32882.10513615224,42.4963586676908,-91.82627674670422,74.40461291997903,0.8661685666058591,42.03317647558461,-91.06882514703902,100.30114076265338,-1.1383757781725243,2.059923757951672e-06,0.00013639480780601844
3.2122193153226854e-05,3.607286845429882e-08,3.396498701004289e-10,1.5045446042591958e-12,6.47147561947974,241177.23070020485,45.23507508912954,-27.146027790384906,154.84166403936976,-0.03396157369414777,45.199281827870315,-26.811696979989023,52.55323180073705,-0.535396036186248,1.3002191307693997e-07,0.0003530279214616365
0.0003237813373628105,2.4031985719771383e-07,1.312007807726752e-10,3.9702769081512987e-11,31.581069279799934,17590.455917492527,175.34783170082156,84.17448010636264,77.80231786437466,-0.47302598005980484,179.43420368009868,81.60476772594956,197.1191811212631,0.42682962032580335,2.0858989827185284e-06,0.0003414052683870559
1.5248737193039694e-05,3.5789472410260516e-08,2.6218258396521795e-08,3.137035119943406e-11,9.633790458140677,42466.646790343,77.24206004431949,-3.0954029617957417,33.776686380226224,0.025931072495804904,77.1997373523963,-3.4832626800891444,77.2782800415322,-0.04508955482944546,6.685119388808825e-07,0.0002827257109848771
0.000715754874853943,5.467984554504084e-08,2.441204424432467e-09,3.1256610167876575e-11,2.315818543084596,57188.78014855693,144.10316924748773,79.04136753743987,41.83266758279168,-0.7571591037763847,144.69721856827383,78.70620900958804,164.71779623967706,0.4981766051962945,8.606053062765072e-06,0.00046983614950298216
0.0003427933011298979,1.1593831134486489e-07,2.0966021847739391e-10,7.849188043830687e-12,26.864554689523647,53384.04905313888,57.50243003512929,-24.54316737907547,121.53613234835161,-0.5308104987654906,57.31577391450606,-23.69039845052453,62.01881100249656,-0.3919457159303006,1.4229935213696412e-06,0.00031997892389258934
1.1487184416481936e-05,4.407155063074602e-08,4.3086778191823615e-10,4.5185043462564215e-12,6.428225525052936,4694418.9168458525,120.75052844303949,35.820463828897914,98.76016649369839,-0.00027672128203755196,127.99653372472686,31.905035032378823,131.91301643872168,0.24428662480020402,7.94332586435191e-08,0.013162495276444646
0.0023308467265656615,9.928517322283843e-08,1.8228916863732724e-10,1.1863506802965846e-11,29.548635342033517,1723131.5033866353,89.17361151478748,-74.48393944088724,91.4820551903962,-0.09911789914067426,56.067220590467144,-47.23649112861454,73.31315924773521,-0.7001222974965481,1.274770388265601e-05,0.011750254863339445
7.101134154276102e-05,5.323099606209209e-08,8.664663955567542e-09,1.3853407502992745e-11,18.12678793194339,9110574.13380847,123.126089774593,-52.5546416528011,61.98748151174158,-0.0003836457535705238,30.437183149680262,-24.723968881525963,39.21347670561543,-0.6821930046092252,8.413381098092151e-07,0.049157095680903845
2.0199816203830564e-05,2.0217072959025842e-08,5.468562564708454e-10,2.095862303862119e-12,9.735067690539635,71661.43591413819,38.80785108247719,79.35308492528503,98.21506720723723,-0.08051381416482074,38.86474435862431,79.48575968302126,88.47855303093642,1.1160258811549573,1.296893897278426e-07,9.268426981199316e-05
1.7406090490085754e-05,1.1194966005419889e-07,1.7029052365462585e-09,9.220558632540503e-11,6.045925657318591,156158.92014329243,194.04673448869693,73.10142517879606,34.84438264299713,-0.0024328613947911717,208.081637070917,53.82981007104329,214.931654575117,0.25314589255481745,2.794373018522782e-07,0.00315236627784814
0.0028262866872541346,3.279485039734812e-08,3.255837808893697e-10,2.1741346612216937e-11,46.5041114618155,468046.1519589528,116.46447444663048,-44.00418126794317,38.84241544088183,-0.5689178087336343,84.34709579038378,-60.83817477451998,103.9986349822305,-0.6248678855035412,3.638777325793653e-05,0.002483482956080688
0.0020345988728938643,2.3663964062886844e-08,9.354868977053945e-10,7.0937009714864515e-12,25.626713744880522,53361.64352150609,27.39318082414469,22.124008488326524,58.224133351179525,-7.334949385522464,27.51967622895746,22.31144303318823,35.42785725908144,0.6812585856943872,1.7499792897438224e-05,0.0001384724753002573
7.343306571887155e-05,1.453705531059869e-07,2.9046121241795415e-10,9.16811819803481e-12,26.8631769113035,14304.431767371329,70.63783424781451,-73.11706461220516,125.92154082771889,-0.33166614269729805,70.41208372557752,-72.7583403534155,101.25037098974596,-0.8017845549192203,3.098704091391003e-07,0.0001037600825435135
1.549262152331382e-05,9.548177079283438e-07,9.269611546439852e-10,4.166284200093086e-11,13.10471241080631,1107919.3990007914,153.2444326784889,19.127748121568857,151.38602529248783,6.54948987634443e-05,170.90296234732557,5.564760069981173,170.99353523957518,0.032549434080558805,1.2133374156279633e-07,0.04390588274867076
0.000259853496939113,6.66318433858052e-08,1.1132810063011898e-09,7.22866816098536e-11,41.61566068549259,7853816.174353024,29.237958579681223,46.17349504072885,30.360699283845246,-0.001194949182856266,11.51771155956578,-22.012360682184948,24.843544480849687,-1.0887313257911115,4.2963385959817165e-06,0.10830054922971621
0.00653162692235658,2.3039133025435855e-08,1.5830287491819814e-10,3.0355773144056006e-11,28.93641910240564,3353407.49197803,32.25561344212645,59.05346237197804,27.550040697305832,-0.1853333790836771,90.33032552310704,-76.71691120349053,118.5118229279878,-0.7040834585412786,0.0001185433290678513,0.017620967136571155
4.026075919920687e-05,2.1247698037148455e-08,3.110265003887056e-10,4.257448864838692e-11,33.42726242446191,370848.2844568361,74.97194440408299,75.44010816262164,22.339901751779504,-0.009048310074712119,120.88833601387371,62.70329585821501,136.18257265776,0.4784857743242564,9.045694122945216e-07,0.002216189237029471
